,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,Cluster
2162,0.5760000000000001,2001,0.325,['Afroman'],0.927,328667,0.3670000000000001,1,1ACZpHI5vZ5Ea4xGlkdGWM,0.0,9,0.132,-7.7970000000000015,1,Crazy Rap (Colt 45 & 2 Zig Zags),71,2001-08-28,0.382,99.053,1
2163,0.7859999999999999,1974,0.225,['Queen'],0.433,153240,0.7609999999999999,0,0qU3wNnSIVdZ9zLsHpHxiX,0.00428,0,0.674,-13.668,1,The Fairy Feller's Master-Stroke,24,1974-03-08,0.063,159.365,4
2164,0.517,1999,0.172,"['Dr. Dre', 'Eminem', ""Knoc-Turn'al""]",0.939,206547,0.486,1,1iQ5E4z6CJ38dIzvMI9Wdo,0.0,7,0.264,-3.488,1,The Watcher,61,1999-11-16,0.207,97.582,1
2165,0.809,1980,0.234,['Daryl Hall & John Oates'],0.624,275947,0.503,0,1VXyCEHxaoVXZ84lmlliDF,0.0,2,0.165,-12.6,1,How Does It Feel To Be Back,27,1980,0.0388,116.615,1
2166,0.404,2003,0.00224,['Red Hot Chili Peppers'],0.485,203453,0.968,0,5jotVjBvm9rSZSHvj4QA9R,0.248,9,0.0781,-8.184,1,Higher Ground,46,2003-11-18,0.11,140.57299999999998,4
2167,0.85,1941,0.913,['Leo Mathisens Band'],0.627,191453,0.29,0,4WkP0A1BvRNB4QUtL1eONB,8.14e-05,10,0.268,-15.033,1,Take It Easy,0,1941,0.0866,172.797,0
2168,0.412,2003,0.787,['Chris Cagle'],0.619,295160,0.317,0,4WcvXkXzGJtCcYEQ53XdMW,0.0,9,0.104,-9.546,1,Look At What I've Done,44,2003-01-01,0.0333,147.575,0
2169,0.703,2010,7.37e-05,['Neon Trees'],0.463,222560,0.981,0,4DJLcyfnyEGlUejAEAX4az,0.0,10,0.102,-3.922,1,1983,51,2010-01-01,0.18,153.048,4
2170,0.624,1975,0.316,['The Marshall Tucker Band'],0.5710000000000001,256667,0.614,0,7tIxC3ZzfLdwfHdHzwf24T,0.0014199999999999,2,0.2,-8.662,1,Keeps Me from All Wrong,28,1975-08-01,0.0273,74.722,1
2171,0.8270000000000001,1951,0.835,['Frankie Laine'],0.612,142867,0.362,0,2FSxe3wIcQbTgMFj7L3dri,0.0,2,0.345,-15.082,0,Love Is Such a Cheat,0,1951,0.0794,150.154,0
2172,0.368,2006,0.00785,['Audioslave'],0.534,252107,0.882,0,22wnEMAQaNrbot1dwmeucH,0.0,7,0.107,-4.1610000000000005,1,Revelations,51,2006-08-29,0.0482,113.045,4
2173,0.964,1947,0.988,['Pasupuleti Kannamba'],0.473,106360,0.29,0,68nssLatXsoGStZBfn0rjX,0.867,8,0.424,-8.879,1,Thaana Panthamu,0,1947-12-31,0.0896,184.692,0
2174,0.889,1973,0.7959999999999999,['Toots & The Maytals'],0.8240000000000001,185573,0.332,0,1fofuJN2TDl2kqIRAUbywC,0.266,0,0.0973,-16.86,1,Got To Be There,36,1973-01-01,0.104,84.119,0
2175,0.698,1987,0.00391,['New Order'],0.528,311960,0.718,0,0apu71WIvpxoP5bGaOAVD0,0.111,0,0.0963,-13.532,1,Lonesome Tonight,30,1987-08-17,0.042,146.797,1
2176,0.0737,1953,0.988,"['Camille Saint-Saëns', 'Eugene Ormandy', 'Philadelphia Orchestra']",0.266,632253,0.121,0,0QRDGMCWwmJPUOAwTacOOJ,0.889,7,0.135,-22.667,0,"Piano Concerto No. 2 in G Minor, Op. 22: I. Andante sostenuto",3,1953,0.037,176.509,2
2177,0.654,1931,0.935,['The Callahan Brothers'],0.701,188317,0.246,0,6Vyv50EerRbuZfHgrgXem0,0.024,8,0.1689999999999999,-16.986,1,Brown's Ferry Blues No.2,0,1931-04-16,0.0484,117.395,0
2178,0.292,1996,0.511,['Bryan White'],0.55,223373,0.299,0,7teX9MidgKVJISZZY2fFZC,0.0,7,0.0831,-10.93,1,I'm Not Supposed to Love You Anymore,37,1996-03-26,0.0296,125.393,0
2179,0.315,1998,0.65,['The Chicks'],0.708,208994,0.48,0,6DaibT17ZfVrGW9GSQ6Hp1,0.0,0,0.112,-5.601,1,Once You've Loved Somebody,40,1998-01-27,0.0296,139.412,0
2180,0.235,1954,0.0811,['Louie Bellson'],0.451,472893,0.82,0,60nik03QT6IIXyu2sijKsx,0.8270000000000001,0,0.419,-14.182,0,Skin Deep,3,1954-01-01,0.0431,103.205,4
2181,0.856,1957,0.988,"['Johann Sebastian Bach', 'Glenn Gould']",0.224,105173,0.264,0,1t5MB53IjMjHD40gdV6GHx,0.902,2,0.189,-19.714,1,"Partita No. 4 in D Major, BWV 828: VII. Gigue",22,1957,0.0397,129.265,2
2182,0.949,1924,0.996,['Francisco Canaro'],0.628,172333,0.403,0,1DMuD0CaT8fJxx5pIbRJzP,0.898,2,0.693,-13.157,1,Pero Hay Una Melena - Remasterizado,0,1924-07-12,0.0352,77.773,0
2183,0.94,1998,0.442,['Elvis Crespo'],0.802,265667,0.944,0,7zOqkF9TUdUPREtkIf1v4Q,0.0029,9,0.106,-3.531,1,Luna Llena,44,1998-04-14,0.0449,122.115,1
2184,0.195,1964,0.948,['Doris Day'],0.302,163773,0.269,0,1Qn2VTFsC4zghVGFaN4piN,0.00264,10,0.342,-13.339,0,The Christmas Song,27,1964-09-14,0.0347,120.419,2
2185,0.684,2015,0.00607,['Fall Out Boy'],0.66,203413,0.944,0,4vC4nKK6bk9pYEVOU4EIbA,0.27,2,0.823,-3.692,1,Favorite Record,54,2015-01-20,0.0522,127.02,4
2186,0.0763,1950,0.8009999999999999,"['Nikolai Rimsky-Korsakov', 'Pierre Monteux']",0.172,629907,0.3670000000000001,0,1oa6nfdACZ7Yx1NW5s9TvI,0.735,7,0.451,-13.137,1,"Scheherazade, Op. 35: II. The Story of the Kalender Prince",0,1950,0.0487,89.229,2
2187,0.784,1966,0.848,['Tim Hardin'],0.654,146293,0.398,0,2Z6X0M3a3qYtGvG1gpESqg,0.00226,9,0.124,-13.607,1,Don't Make Promises,33,1966-07-01,0.0329,76.19800000000002,0
2188,0.306,1994,0.831,"[""Keb' Mo'""]",0.644,179467,0.0768,0,6WmwvYaVSod4whIXGWEvBR,3.12e-05,6,0.0953,-13.348,1,Every Morning,37,1994-05-22,0.0424,78.719,0
2189,0.371,1926,0.0982,['Эрнест Хемингуэй'],0.624,102300,0.302,1,1QXEKqhje8QucDzcGRVl4r,0.0,2,0.376,-18.324,1,Часть 58.3 - Фиеста,0,1926,0.957,174.28400000000005,3
2190,0.101,1961,0.74,['Bert Kaempfert'],0.142,183387,0.246,0,2cAYAf6DqJuNOQXpnJJ5ZK,0.893,10,0.201,-7.782,1,Tammy,8,1961-01-01,0.0321,92.597,2
2191,0.51,1995,0.311,['Duran Duran'],0.518,232800,0.638,0,5tk8Vf4TunD7YpTeEEkXui,0.0566,2,0.0689,-8.386000000000001,1,Lay Lady Lay,48,1995-03-27,0.0376,160.106,4
2192,0.349,1956,0.882,['Stan Kenton'],0.382,353373,0.826,0,4uSwJ5Kl1cJ8izeGUYlh89,0.0421,7,0.0971,-11.308,0,El Congo Valiente,8,1956-01-01,0.311,145.49,4
2193,0.688,1949,0.99,['Suraiya'],0.527,171133,0.203,0,0sk8KA96i9MIU8St2nmbIx,1.17e-05,7,0.129,-14.199000000000002,1,Mere Dil Mein Aao Aur Bas Jao,0,1949-01-01,0.0667,170.733,0
2194,0.175,1994,0.8540000000000001,['Julio Iglesias'],0.477,263173,0.265,0,62WN08m5pycMB66qnmnQ2S,0.0414,5,0.0752,-15.943,0,Fragile,50,1994,0.0286,82.912,2
2195,0.336,1966,0.233,['Francesco De Masi'],0.342,104507,0.687,0,2Db8exfy3ninFeyFQgdnTt,0.862,2,0.141,-12.607,1,Gringos a caballo - 4,28,1966,0.0523,117.577,4
2196,0.5,1948,0.867,['Трумен Капоте'],0.643,113000,0.189,1,0ykXw5VorDtqXn9zC8G4Vz,0.000101,1,0.128,-18.408,1,"Часть 3.2 - Другие голоса, другие комнаты",0,1948,0.961,158.481,3
2197,0.365,1982,0.232,['Fleetwood Mac'],0.464,291092,0.442,0,3DDWXHK09mtVlVwmuHe760,1.21e-05,5,0.0493,-8.842,1,Wish You Were Here - 2016 Remaster,33,1982-06-18,0.0315,142.13,4
2198,0.212,1961,0.962,"['Cannonball Adderley', 'Bill Evans']",0.42,245360,0.0727,0,2OZBaElueR8UCp8bQZWII0,0.685,3,0.155,-16.678,1,Nancy (With The Laughing Face),16,1961,0.0462,65.439,2
2199,0.946,1997,0.89,['Elvis Presley'],0.688,117360,0.468,0,6A28sLdLOf9vohN5LVl5KR,0.000134,10,0.177,-12.503,1,All Shook Up,43,1997-07-15,0.15,74.832,0
2200,0.0542,2018,0.0152,['Drake'],0.758,184960,0.474,1,3szf2z1Cy1QMrtHrbn8rz9,0.0,1,0.116,-8.72,1,Elevate,63,2018-06-29,0.147,76.061,1
2201,0.482,1983,0.772,['Jagjit Singh'],0.4970000000000001,254990,0.447,0,3gtPf2nvxwNrX60jL6ltkP,0.0,11,0.166,-9.034,0,Jai Radha Madhav,34,1983-06-17,0.0248,93.299,0
2202,0.268,2001,0.918,"['Edvard Grieg', 'Gothenburg Symphony Orchestra', 'Neeme Järvi']",0.233,180000,0.0637,0,2f0RHvSl1vVGsnT9oxOHsS,0.947,7,0.118,-22.57,1,"Holberg Suite, Op. 40: 1. Präludium (Allegro vivace)",40,2001-01-01,0.0373,135.338,2
2203,0.954,2010,0.632,['Fidel Rueda'],0.852,194627,0.292,0,7eensGADN6jTkmrtPPFcBO,1.11e-06,4,0.114,-6.724,1,Enhorabuena,64,2010-01-01,0.048,140.006,1
2204,0.512,2006,0.112,"['Tito ""El Bambino""', 'Randy']",0.804,188733,0.745,0,2iHr1co9ElgzHredwMNKOy,0.0,4,0.0924,-5.805,0,Siente El Boom,64,2006-01-01,0.0744,95.024,1
2205,0.937,1996,0.000779,['Marilyn Manson'],0.621,218827,0.8340000000000001,1,2aIB1CdRRG7YLBu9hNw9nR,0.456,10,0.0611,-10.068,0,The Beautiful People,72,1996,0.0557,143.97299999999996,1
2206,0.0628,1969,0.721,['Pink Floyd'],0.15,419907,0.325,0,1PaiKdq5vIqoQ1OuQminON,0.588,8,0.136,-13.906,0,"Sysyphus, Pt. 4",29,1969-10-25,0.0655,137.064,2
2207,0.926,1993,0.41,['Antony Santos'],0.718,402680,0.5539999999999999,0,6MQG0kRRjXfHwG46g5Px5M,0.00033,11,0.0644,-9.862,1,El Bochinche,32,1993-01-12,0.0655,85.868,1
2208,0.6709999999999999,1945,0.119,['Эрих Мария Ремарк'],0.685,98306,0.192,1,302oJnMBGpK26aZecmcbqT,6.500000000000001e-05,6,0.221,-22.27,1,Часть 199.3 & Часть 200.1 - Триумфальная арка,0,1945,0.89,141.226,3
2209,0.627,1952,0.944,['Oscar Peterson Trio'],0.696,147667,0.144,0,6GQZAlOMJJ46hMO8Bdo4GM,0.0,0,0.112,-16.99,1,I Hear Music,4,1952-01-01,0.0633,80.502,0
2210,0.278,2010,0.288,['Sara Bareilles'],0.366,298098,0.482,0,0UgmLwOrTeOCUNwV07a5AD,0.00655,5,0.117,-7.9,1,Breathe Again,54,2010-09-07,0.0278,169.67700000000005,4
2211,0.327,2017,0.86,['Kudasaibeats'],0.785,195000,0.222,0,00iwQgjIgoGO94BRBDyClo,0.84,8,0.106,-21.624,1,The Girl I Haven't Met,63,2017-12-20,0.0418,139.885,0
2212,0.947,1963,0.508,['Baby Washington'],0.5820000000000001,174667,0.674,0,6pVJiHCsqp5supHsm5GAJk,9.36e-06,8,0.0664,-11.374,1,I've Got A Feeling,35,1963-01-01,0.043,79.278,1
2213,0.7909999999999999,1921,0.991,"['Ermanno Wolf-Ferrari', 'Arturo Toscanini']",0.465,151187,0.284,0,18BvzCRC1jeAsj1U70YuRy,0.0225,9,0.146,-17.776,1,Overture,0,1921,0.0591,98.336,0
2214,0.342,1926,0.481,"['Georgette Heyer', 'Irina Salkow']",0.682,109911,0.174,0,6u3m2bP3RHNYVLH4Dh4M7T,0.0,10,0.208,-22.147,1,Kapitel 264 - Der Page und die Herzogin,1,1926,0.954,89.256,3
2215,0.941,1995,0.631,['Ramon Ayala'],0.731,201880,0.456,0,1EAb9MI3olU3eiyGhrMylw,0.0,8,0.0441,-7.439,1,Corrido de Chito Cano - Original Mix,50,1995,0.054,177.123,1
2216,0.446,1994,0.399,['Sebadoh'],0.3670000000000001,255320,0.8240000000000001,0,5D6e2eR7ibXaeYCM9SkLts,0.0255,6,0.107,-7.782999999999999,1,Not Too Amused - Remastered,36,1994-08-23,0.0619,105.756,4
2217,0.285,2018,0.103,['BTS'],0.541,275696,0.6609999999999999,0,22ryCgQttpV7oCrn7llGRu,0.0,1,0.0779,-5.837999999999999,1,Magic Shop,68,2018-05-18,0.0889,149.92600000000004,4
2218,0.377,1993,4.34e-06,['Pearl Jam'],0.468,193427,0.863,0,7M1L2Cv5025QeywNsdfPDK,0.334,5,0.33,-7.037000000000001,0,Go (Remastered),54,1993-10-19,0.0493,140.267,4
2219,0.961,1987,0.438,['Bronco'],0.698,170800,0.618,0,4Q2VcD914gSIfYlekcWS2C,9.26e-06,5,0.0658,-12.183,1,La Rompidita,32,1987,0.0421,86.91799999999998,1
2220,0.153,1949,0.959,"['Kurt Weill', 'Polyna Stoska', 'Maurice Abravanel']",0.311,385200,0.26,0,09e7EtNNR57zfAlxn1x6gC,5.22e-06,10,0.31,-13.081,0,Street Scene: Somehow I Never Could Believe,4,1949,0.0412,134.834,2
2221,0.971,2010,0.57,['Grupo Laberinto'],0.736,246547,0.453,0,56Q4Pa6bmrha1zzAeJpfpH,0.0,10,0.0468,-5.455,1,Nueve Caballos,51,2010-04-29,0.0464,123.88,1
2222,0.358,1994,0.447,['Norman Brown'],0.631,285467,0.635,0,6UkHSbQcqBwWZr98OSELoL,0.718,7,0.0771,-10.649,0,That's The Way Love Goes,52,1994-01-01,0.0285,97.915,1
2223,0.858,1999,0.14,['The Velvelettes'],0.6609999999999999,150760,0.7609999999999999,0,7zw0jBh5Khn08DkDP93yyh,0.0,0,0.236,-5.718999999999999,1,He Was Really Sayin' Somethin' - Single Version,45,1999-01-01,0.0272,134.153,1
2224,0.385,2015,0.204,"['Toyboy & Robin', 'Sam Wills']",0.765,214844,0.602,0,2Gt4lbkBIuVRKuePxPQgur,5.69e-06,6,0.171,-9.021,0,Save Me Now (feat. Sam Wills) - Radio Edit,0,2015-06-29,0.0448,125.004,1
2225,0.931,2009,0.0059,['Skindred'],0.654,190853,0.947,0,1YxE1cKYJztCvSfpPYS85G,0.0,2,0.0851,-4.788,1,Electric Avenue,45,2009,0.0761,129.862,1
2226,0.443,1981,0.6579999999999999,"[""Paquito D'Rivera""]",0.5529999999999999,291457,0.638,0,6BtRxQRMHXc8RSUXRTFgNn,0.8390000000000001,10,0.141,-8.383,1,Cómo Fue,32,1981,0.031,96.092,2
2227,0.72,1928,0.995,"['Francisco Canaro', 'Charlo']",0.8220000000000001,156493,0.161,0,3ZjFz4aTUSqnuTYetQOym7,0.748,1,0.109,-13.628,0,Fayuta - Remasterizado,0,1928-09-25,0.0822,118.826,0
2228,0.904,2019,0.34,['Lil Darkie'],0.7140000000000001,160000,0.82,1,18Gcl5bxdd8bpBhWOj1rCR,0.0,1,0.0801,-1.102,1,HAHA,70,2019-10-12,0.444,78.032,1
2229,0.449,2007,0.00698,['Cake'],0.581,234013,0.5660000000000001,0,5Cg6S5BXG6lXqjijSK9zFh,2.93e-06,5,0.0968,-8.169,0,War Pigs,58,2007-11-13,0.0357,83.904,1
2230,0.111,1942,0.993,"['Franz Schubert', 'Artur Schnabel']",0.284,546200,0.0424,0,0FmczM0gy7qlcQ5k0aSfpl,0.7929999999999999,0,0.184,-23.531,0,"Four Impromptus, Op. 90, D. 899: Impromptu No. 1 in C Minor",0,1942,0.0428,86.346,2
2231,0.94,2000,0.00865,['The Suicide Machines'],0.238,162360,0.953,0,1ZwYdF4b1UjgmQVJQ2GYAo,0.0,10,0.159,-3.852,1,I Never Promised You A Rose Garden,38,2000-01-01,0.102,179.89,4
2232,0.214,1997,0.895,['Broadcast'],0.155,208000,0.462,0,1bwyWLYH4K0CdmPRADr0xQ,0.917,6,0.0962,-12.827,1,Accidentals,37,1997-06-09,0.0451,82.24600000000002,2
2233,0.8690000000000001,1968,0.051,['The Kinks'],0.5479999999999999,173653,0.768,0,47COMIg91E1U83OQolIiBt,0.0066599999999999,2,0.0564,-7.891,1,Days - Stereo Mix,42,1968-11-22,0.027,100.863,1
2234,0.424,2010,0.0106,"['J. Stalin', ""Lil' Retro"", 'Lil Blood']",0.669,281040,0.687,1,67uXCHiEdTbR5wFzFQ6WiV,1.31e-06,1,0.13,-9.762,1,Self Made Millionaire,43,2010-01-12,0.201,87.988,1
2235,0.535,1972,0.8420000000000001,['Joni Mitchell'],0.653,181573,0.26,0,3hQgE0k10kcyQaz3V4XjuD,0.0,11,0.109,-11.982,1,Electricity,27,1972-11-01,0.0331,105.751,0
2236,0.352,1999,0.131,['LFO'],0.688,247600,0.716,0,4DJwdQDai9DLYBL9TNrEDo,0.0,4,0.134,-4.001,0,Girl On TV,50,1999-08-10,0.0297,96.043,1
2237,0.528,1936,0.996,['Indubala Devi'],0.454,197267,0.168,0,7KG148a8tZTXkQjKJfFu9P,0.87,10,0.0967,-15.263,1,Tumi Jakhan Esechhile,0,1936-12-01,0.0569,67.97399999999999,2
2238,0.672,2015,0.05,['Mariahlynn'],0.903,156000,0.612,1,3OGuiEDR8XXjaWqbOaVqUA,0.000123,7,0.0736,-7.789,1,Once Upon a Time,55,2015-02-19,0.319,100.013,1
2239,0.528,2012,0.045,"['Kanye West', 'Big Sean', 'Pusha T', '2 Chainz']",0.731,326347,0.624,1,3U8Ev1gISsx6O1uwpsttOD,3.37e-05,6,0.305,-5.761,0,Mercy.1,54,2012-01-01,0.311,140.131,1
2240,0.784,1991,0.101,['Another Bad Creation'],0.7879999999999999,249836,0.774,0,0e3dpXiKdTHRNXZHdfM2JM,0.0,6,0.94,-11.399,1,Playground,34,1991,0.111,110.491,4
2241,0.495,2002,0.136,['The Black Keys'],0.52,153987,0.82,0,49MHRxcJij2MQ6x8BbwCBM,0.00813,2,0.325,-6.023,0,Busted,47,2002,0.145,120.883,4
2242,0.344,1949,0.8109999999999999,"['Roy Rogers', 'Dale Evans']",0.349,141781,0.158,0,224IYuXsP6Hqe254BSMFRm,1.74e-06,5,0.102,-14.878,1,The Streets of Laredo,7,1949-11-30,0.0314,137.316,0
2243,0.942,1959,0.767,['Fats Domino'],0.486,152200,0.501,0,4ZfQwNx3FlCN07cnUvekh3,7.6e-05,4,0.0679,-8.57,1,Ain't That A Shame,58,1959-01-01,0.0326,122.894,0
2244,0.473,2009,0.612,['Tercer Cielo'],0.501,215040,0.563,0,7fFufce5eI7CGGX5aeN07r,0.0,2,0.114,-4.849,1,Mi Ultimo Dia,58,2009-06-23,0.0253,150.047,0
2245,0.711,1940,0.959,"['Igor Stravinsky', 'New York Philharmonic', 'Columbia Symphony Orchestra']",0.523,192040,0.303,0,3nZc9qTx5OPPoNDy49fDAJ,0.695,8,0.6759999999999999,-16.907,0,The Rite of Spring: The Augurs of Spring - Dances of the Young Girls,1,1940,0.0404,112.434,0
2246,0.56,1968,0.515,"['Bill Evans', 'BOB SCHWARZ']",0.406,503933,0.396,0,2tR2Ko4LEejCG1o5taXSmg,0.555,9,0.659,-22.072,0,Nardis,22,1968,0.0583,100.97,0
2247,0.95,1989,0.266,['George Jones'],0.727,134227,0.563,0,7jdcPWDXxR3d70gSoli1sH,8.06e-05,9,0.337,-13.903,1,I'm a One Woman Man,35,1989-02-28,0.0353,134.185,1
2248,0.0899,2014,0.278,['Lana Del Rey'],0.144,251480,0.541,0,1y3r6RXiJZNBV1EI0NggpS,1.01e-05,0,0.101,-7.0760000000000005,1,Ultraviolence,66,2014-01-01,0.038,79.262,2
2249,0.951,2001,0.00506,"['Dr. Dre', ""Knoc-Turn'al""]",0.86,182240,0.695,1,1T3VPhjkgPm2TZsprzf78z,0.0,1,0.0418,-1.876,1,Bad Intentions,47,2001-01-01,0.0939,93.001,1
2250,0.377,1952,0.992,['Sandhya Mukherjee'],0.424,194153,0.13,0,2XGqT7B5uQ4kYinsoTg1zU,0.00104,10,0.0891,-13.066,0,Kya Kya Sitam Sahe Hai,0,1952-12-31,0.0501,99.793,0
2251,0.561,1936,0.313,"['Dale Carnegie', 'Till Hagen', 'Stefan Kaminski']",0.64,326520,0.42,0,2HJI99ADZg5wNFHI0R0yvM,8.02e-06,10,0.39,-13.527,0,"Wie man Freunde gewinnt - Die Kunst, beliebt und einflussreich zu werden, Kapitel 45",16,1936,0.955,163.253,3
2252,0.6859999999999999,1966,0.7609999999999999,['Waylon Jennings'],0.5710000000000001,124773,0.425,0,6SaOZlonwpSsA7usBE61a5,0.0,2,0.0904,-12.069,1,Leavin' Town,18,1966-10-01,0.0293,77.868,0
2253,0.563,1982,0.256,['Survivor'],0.741,249400,0.795,0,67Xft0VujlGS6i1l92bCem,0.000366,0,0.205,-12.885,0,American Heartbeat,36,1982,0.0305,132.727,1
2254,0.674,1965,0.0413,['The Beach Boys'],0.482,203000,0.486,0,7cv91ZIiD6LCsiy7Iuqfod,0.0,11,0.8059999999999999,-9.037,1,Barbara Ann (Stereo) - Remastered,23,1965-11-08,0.0531,78.571,4
2255,0.462,1972,0.59,['Vicente Fernández'],0.536,189227,0.555,0,3kKYSJ45V2JaU0IuoWCMXD,0.0,9,0.146,-4.039,1,Si No Te Quisiera,41,1972-03-01,0.0274,89.522,0
2256,0.158,1957,0.994,"['Johann Sebastian Bach', 'Glenn Gould']",0.44,287720,0.0312,0,6LeM3zg8UVOTeqVRUIlS2V,0.919,2,0.0974,-31.058000000000003,0,"Concerto in D minor after Alessandro Marcello, BWV 974: II. Adagio",28,1957,0.0367,96.306,2
2257,0.964,2005,0.254,['El As De La Sierra'],0.584,175000,0.6920000000000001,0,0xLOfZEzRtkzy1ADdZ2m3W,0.022,3,0.198,-5.7079999999999975,1,Catarino Y Los Rurales,56,2005-02-01,0.0631,152.344,1
2258,0.113,2003,0.0005059999999999,['The Mars Volta'],0.308,425960,0.993,0,1hWw1UGI5GuowixFmunO9y,0.0365,9,0.6859999999999999,-2.7260000000000004,1,Drunkship Of Lanterns,42,2003-01-01,0.287,115.721,4
2259,0.845,1981,0.015,['Blondie'],0.6940000000000001,275733,0.5770000000000001,0,0a4agFmqHXxcZl1nho1BxM,0.00836,4,0.0853,-14.63,1,Heart Of Glass - Special Mix,71,1981-10-31,0.0308,114.478,1
2260,0.357,2006,0.0456,['Montgomery Gentry'],0.55,201867,0.61,0,7cmZDjXMF1A0dGV726pMYs,0.0,2,0.11,-6.358,1,Some People Change,39,2006-10-24,0.0388,168.18599999999995,4
2261,0.6809999999999999,1950,0.8859999999999999,['Roza Eskenazi'],0.25,199107,0.43,0,0CSVFWOkGZREyhQjWd3dFu,0.508,3,0.235,-11.130999999999998,1,Rast Gkazeli,0,1950-01-01,0.0338,140.41899999999998,0
2262,0.7190000000000001,1956,0.7559999999999999,['Miles Davis'],0.459,332960,0.196,0,0l21Tkw1VcwP7hbkcHzJlT,0.0,3,0.283,-14.97,1,For Adults Only,13,1956,0.0397,138.846,0
2263,0.484,1928,0.994,"['Henry Purcell', 'Astra Desmond']",0.388,148573,0.0444,0,5FQ1qCDeDCUOb8HpIEM8FE,0.0537,4,0.111,-23.195,0,"I See, She Flies from Me",0,1928,0.0454,130.101,0
2264,0.632,1993,0.0222,"['Ronny Jordan', 'Dana Bryant']",0.813,421493,0.465,0,55E2AKTFjfje92UkVbEZmO,0.0708,7,0.344,-11.41,1,The Jackal,43,1993-01-01,0.204,94.988,1
2265,0.512,1968,0.5379999999999999,['Louis Armstrong'],0.419,198093,0.29,0,0ctsFiWScfDEQqpH03tTrh,0.0,9,0.365,-17.317999999999998,0,The Home Fire,35,1968-01-01,0.0482,122.611,0
2266,0.964,1970,0.248,['The Doors'],0.502,113933,0.627,0,6e0AXTIXBf5rnAmEkxCZN1,0.00099,2,0.38,-14.192,1,"Dead Cats, Dead Rats - Live",27,1970-07-20,0.072,184.377,4
2267,0.688,1938,0.925,"['R. A. Dvorský', 'Melody Boys']",0.612,343480,0.207,0,1BrWtdtoHteqAVrgDJgo7f,0.6759999999999999,5,0.31,-13.544,1,Sousedská / Furiant / Však Nám Tak Nebude / Hezká Jsi Andulko,1,1938,0.117,115.427,0
2268,0.928,1976,0.7340000000000001,['Dimension Latina'],0.732,244792,0.625,0,56wPfmrmjc6bspFh080E87,0.000348,5,0.109,-9.3,1,Juancito Trucupey,29,1976-01-01,0.0484,107.953,1
2269,0.393,1930,0.991,['Xristina Euthimiadou'],0.247,189933,0.595,0,1LcamZT5KvU8hEjgbupcC9,0.0192,4,0.146,-5.303,1,Tagkolita,0,1930-01-01,0.0492,88.73100000000002,2
2270,0.142,1941,0.96,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",0.316,186720,0.0366,0,58uDjkC2EeC1i8ddNYxays,4.320000000000001e-05,7,0.725,-26.696,1,"Pelléas et Mélisande (2006 Digital Remaster), Act III, Scene One: Oh! Oh! Mes cheveux descendent de la tour! (Mélisande/Pelléas)",0,1941,0.051,106.407,2
2271,0.555,2013,0.78,['Kriss Ramirez'],0.265,219547,0.448,0,1LnDmfVECmJFYkYQvsLyFV,0.0,0,0.236,-8.042,1,When I Was Your Man - Band Edit,0,2013-01-04,0.0307,144.239,0
2272,0.556,2012,0.00139,['Three Days Grace'],0.516,162293,0.872,0,1We9y0dSphaMHt4owfGWpw,0.0,8,0.258,-5.102,1,Misery Loves My Company,54,2012-10-02,0.0402,99.936,4
2273,0.128,1974,0.037,['Camel'],0.204,558400,0.499,0,66mNiVdvhrHBqOlIqyEjee,0.777,5,0.376,-14.393,0,Nimrodel / The Procession / The White Rider,40,1974-01-04,0.043,80.21300000000002,2
2274,0.293,1944,0.991,['Hemant Kumar'],0.23,201733,0.139,0,5F7sYpZD0XpTj0ogaE6UdJ,0.51,0,0.0942,-19.11,1,Aar Rekho Na Andhare,0,1944-12-01,0.0369,139.846,2
2275,0.477,1951,0.952,"['Gaetano Donizetti', 'Alfredo Simonetto', 'Orchestra Lirica e Coro di Torino della Rai']",0.5479999999999999,166067,0.363,0,2ekkwoS3z5ydhZQQqAV2rl,0.0,11,0.217,-17.599,1,Balordo spezial,0,1951,0.532,83.738,3
2276,0.753,2003,4.59e-05,['Fall Out Boy'],0.498,201506,0.958,0,3koOoLN69AAiw5JCQNaZMe,0.0,8,0.0841,-3.454,0,The Pros and Cons of Breathing,45,2003-05-06,0.103,87.26899999999998,1
2277,0.931,1972,0.519,"['Willie Colón', 'Héctor Lavoe']",0.551,338013,0.7040000000000001,0,4GBxHI71GOyv9umXPnbs0z,0.0127,5,0.104,-6.817,1,Juana Peña,42,1972-01-01,0.0328,101.823,1
2278,0.7929999999999999,2003,0.0121,['Travis Tritt'],0.3,181333,0.965,0,2yB8Eo8f8OL7gYEBL8qT4G,0.000742,7,0.687,-6.724,1,T-R-O-U-B-L-E - 2003 Remaster,47,2003-04-22,0.0429,178.963,4
2279,0.386,1960,0.687,['Dick Hyman'],0.348,139004,0.659,0,0mPA8SYS7UsCbHs36UWmlt,0.916,5,0.128,-8.235,0,Caravan,15,1960-09-06,0.0453,126.428,2
